order_id,customer_id,customer_name,city,state,product_id,product_name,category,quantity,unit_price,total_amount,order_date,status
4234,182,Customer 182,São Paulo,RJ,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-08-16,completed
4235,42,Customer 42,Salvador,RJ,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-08-04,completed
4236,39,Customer 39,Niterói,PR,2,Notebook Air,Computers,4,3800.0,15200.0,2026-07-23,completed
4237,77,Customer 77,Niterói,DF,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-17,completed
4238,43,Customer 43,Porto Alegre,SP,10,USB Hub,Accessories,3,150.0,450.0,2026-02-13,cancelled
4239,145,Customer 145,Brasília,BA,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-02-27,completed
4240,488,Customer 488,Curitiba,MG,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-02-26,completed
4241,347,Customer 347,Brasília,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-08-11,cancelled
4242,240,Customer 240,Porto Alegre,DF,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-03-28,cancelled
4243,52,Customer 52,São Paulo,MG,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-03-20,completed
4244,13,Customer 13,Porto Alegre,BA,8,Webcam HD,Accessories,1,350.0,350.0,2026-01-22,completed
4245,258,Customer 258,Rio de Janeiro,MG,2,Notebook Air,Computers,3,3800.0,11400.0,2026-06-13,completed
4246,55,Customer 55,Belo Horizonte,DF,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-02-25,completed
4247,172,Customer 172,Rio de Janeiro,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-03,completed
4248,376,Customer 376,Rio de Janeiro,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-06-26,completed
4249,422,Customer 422,Porto Alegre,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-01-09,cancelled
4250,93,Customer 93,Salvador,SP,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-07,cancelled
4251,92,Customer 92,Salvador,DF,8,Webcam HD,Accessories,1,350.0,350.0,2026-02-15,completed
4252,466,Customer 466,Brasília,RS,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-07-13,cancelled
4253,415,Customer 415,Rio de Janeiro,RS,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-05-21,cancelled
4254,364,Customer 364,Brasília,BA,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-02-03,completed
4255,169,Customer 169,Niterói,DF,8,Webcam HD,Accessories,4,350.0,1400.0,2026-01-18,cancelled
4256,479,Customer 479,Porto Alegre,MG,9,SSD 1TB,Storage,2,700.0,1400.0,2026-08-02,completed
4257,398,Customer 398,São Paulo,RJ,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-05-02,completed
4258,461,Customer 461,Porto Alegre,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-02-20,completed
4259,420,Customer 420,Curitiba,RS,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-02-24,completed
4260,433,Customer 433,Salvador,SP,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-02-25,completed
4261,112,Customer 112,Salvador,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-04-06,completed
4262,111,Customer 111,Niterói,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-05-08,completed
4263,292,Customer 292,Niterói,PR,2,Notebook Air,Computers,3,3800.0,11400.0,2026-04-08,completed
4264,297,Customer 297,Salvador,DF,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-03-16,completed
4265,28,Customer 28,Salvador,SP,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-05-26,completed
4266,83,Customer 83,São Paulo,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-28,cancelled
4267,109,Customer 109,Belo Horizonte,DF,2,Notebook Air,Computers,3,3800.0,11400.0,2026-06-25,completed
4268,90,Customer 90,Salvador,BA,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-07-31,completed
4269,3,Customer 3,Porto Alegre,DF,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-02-08,completed
4270,406,Customer 406,Curitiba,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-06-30,completed
4271,411,Customer 411,São Paulo,BA,8,Webcam HD,Accessories,3,350.0,1050.0,2026-05-28,completed
4272,40,Customer 40,Porto Alegre,RJ,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-29,cancelled
4273,182,Customer 182,São Paulo,RJ,9,SSD 1TB,Storage,4,700.0,2800.0,2026-01-22,completed
4274,262,Customer 262,São Paulo,PR,9,SSD 1TB,Storage,3,700.0,2100.0,2026-04-22,completed
4275,187,Customer 187,São Paulo,MG,7,Headset Pro,Accessories,3,650.0,1950.0,2026-03-30,completed
4276,241,Customer 241,São Paulo,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-07-03,completed
4277,53,Customer 53,Niterói,BA,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-03-01,completed
4278,338,Customer 338,Niterói,SP,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-02-19,completed
4279,157,Customer 157,São Paulo,BA,10,USB Hub,Accessories,2,150.0,300.0,2026-01-15,completed
4280,413,Customer 413,Niterói,MG,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-08-22,completed
4281,457,Customer 457,São Paulo,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-05-22,cancelled
4282,370,Customer 370,Salvador,RJ,7,Headset Pro,Accessories,1,650.0,650.0,2026-06-24,completed
4283,428,Customer 428,Salvador,MG,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-07-09,completed
4284,323,Customer 323,Curitiba,RJ,10,USB Hub,Accessories,3,150.0,450.0,2026-03-25,completed
4285,468,Customer 468,Curitiba,MG,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-04-21,completed
4286,126,Customer 126,Curitiba,SP,10,USB Hub,Accessories,2,150.0,300.0,2026-05-05,completed
4287,45,Customer 45,Rio de Janeiro,BA,8,Webcam HD,Accessories,1,350.0,350.0,2026-04-21,completed
4288,100,Customer 100,São Paulo,RS,7,Headset Pro,Accessories,2,650.0,1300.0,2026-07-06,cancelled
4289,388,Customer 388,Salvador,SP,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-01-13,completed
4290,244,Customer 244,Porto Alegre,SP,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-01-02,completed
4291,355,Customer 355,Brasília,MG,9,SSD 1TB,Storage,2,700.0,1400.0,2026-05-14,completed
4292,144,Customer 144,Belo Horizonte,PR,8,Webcam HD,Accessories,1,350.0,350.0,2026-01-14,completed
4293,429,Customer 429,Rio de Janeiro,MG,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-02-02,completed
4294,25,Customer 25,Salvador,MG,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-02-23,completed
4295,392,Customer 392,São Paulo,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-18,cancelled
4296,102,Customer 102,São Paulo,BA,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-01-12,cancelled
4297,392,Customer 392,São Paulo,RS,2,Notebook Air,Computers,2,3800.0,7600.0,2026-03-26,completed
4298,204,Customer 204,Porto Alegre,SP,9,SSD 1TB,Storage,1,700.0,700.0,2026-02-25,cancelled
4299,126,Customer 126,Curitiba,SP,7,Headset Pro,Accessories,2,650.0,1300.0,2026-01-22,completed
4300,39,Customer 39,Niterói,PR,7,Headset Pro,Accessories,4,650.0,2600.0,2026-06-12,cancelled
4301,176,Customer 176,Belo Horizonte,BA,10,USB Hub,Accessories,3,150.0,450.0,2026-03-10,cancelled
4302,218,Customer 218,Rio de Janeiro,PR,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-07,completed
4303,139,Customer 139,Niterói,BA,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-07-19,completed
4304,276,Customer 276,Belo Horizonte,DF,10,USB Hub,Accessories,2,150.0,300.0,2026-06-08,completed
4305,496,Customer 496,Belo Horizonte,RS,8,Webcam HD,Accessories,2,350.0,700.0,2026-07-23,cancelled
4306,368,Customer 368,Niterói,BA,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-08-23,completed
4307,223,Customer 223,Porto Alegre,BA,10,USB Hub,Accessories,2,150.0,300.0,2026-04-30,cancelled
4308,425,Customer 425,Belo Horizonte,SP,2,Notebook Air,Computers,3,3800.0,11400.0,2026-07-13,completed
4309,244,Customer 244,Porto Alegre,SP,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-05-19,cancelled
4310,6,Customer 6,Salvador,PR,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-18,cancelled
4311,24,Customer 24,Brasília,BA,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-04-07,completed
4312,88,Customer 88,Niterói,RJ,9,SSD 1TB,Storage,1,700.0,700.0,2026-04-17,cancelled
4313,70,Customer 70,Belo Horizonte,PR,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-02-23,completed
4314,347,Customer 347,Brasília,SP,9,SSD 1TB,Storage,1,700.0,700.0,2026-02-14,completed
4315,217,Customer 217,Rio de Janeiro,PR,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-03-25,completed
4316,430,Customer 430,Porto Alegre,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-01,completed
4317,49,Customer 49,Porto Alegre,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-23,completed
4318,415,Customer 415,Rio de Janeiro,RS,10,USB Hub,Accessories,4,150.0,600.0,2026-04-06,cancelled
4319,464,Customer 464,Belo Horizonte,SP,10,USB Hub,Accessories,2,150.0,300.0,2026-05-26,completed
4320,208,Customer 208,Brasília,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-19,completed
4321,60,Customer 60,Porto Alegre,BA,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-01-09,completed
4322,254,Customer 254,Niterói,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-05-03,completed
4323,137,Customer 137,Curitiba,SP,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-27,completed
4324,98,Customer 98,Porto Alegre,BA,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-03-02,cancelled
4325,34,Customer 34,Curitiba,SP,8,Webcam HD,Accessories,1,350.0,350.0,2026-05-04,completed
4326,213,Customer 213,Salvador,BA,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-05-16,completed
4327,294,Customer 294,Niterói,BA,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-01-13,completed
4328,74,Customer 74,São Paulo,RJ,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-04-11,completed
4329,422,Customer 422,Porto Alegre,RS,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-02-07,cancelled
4330,101,Customer 101,Salvador,RS,8,Webcam HD,Accessories,1,350.0,350.0,2026-03-20,cancelled
4331,489,Customer 489,Salvador,SP,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-07-17,cancelled
4332,154,Customer 154,Niterói,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-01,completed
4333,245,Customer 245,Porto Alegre,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-09,cancelled
4334,316,Customer 316,Porto Alegre,BA,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-04-21,completed
4335,367,Customer 367,Belo Horizonte,BA,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-02-10,completed
4336,481,Customer 481,Niterói,RS,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-06,cancelled
4337,61,Customer 61,Brasília,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-01-16,completed
4338,299,Customer 299,Niterói,MG,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-02-02,completed
4339,249,Customer 249,Salvador,MG,2,Notebook Air,Computers,2,3800.0,7600.0,2026-06-05,completed
4340,267,Customer 267,Belo Horizonte,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-26,cancelled
4341,165,Customer 165,Belo Horizonte,RS,2,Notebook Air,Computers,2,3800.0,7600.0,2026-03-02,completed
4342,85,Customer 85,Porto Alegre,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-06-12,cancelled
4343,208,Customer 208,Brasília,RS,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-03-22,completed
4344,214,Customer 214,Belo Horizonte,BA,9,SSD 1TB,Storage,4,700.0,2800.0,2026-07-15,completed
4345,455,Customer 455,Curitiba,BA,9,SSD 1TB,Storage,1,700.0,700.0,2026-06-12,completed
4346,75,Customer 75,Porto Alegre,RJ,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-04-17,cancelled
4347,496,Customer 496,Belo Horizonte,RS,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-07-07,completed
4348,87,Customer 87,Rio de Janeiro,RS,10,USB Hub,Accessories,2,150.0,300.0,2026-03-13,cancelled
4349,202,Customer 202,Brasília,RS,7,Headset Pro,Accessories,2,650.0,1300.0,2026-04-10,completed
4350,257,Customer 257,Porto Alegre,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-03-17,completed
4351,100,Customer 100,São Paulo,RS,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-02-07,cancelled
4352,278,Customer 278,Salvador,RJ,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-02-13,completed
4353,321,Customer 321,Niterói,RJ,8,Webcam HD,Accessories,2,350.0,700.0,2026-06-29,completed
4354,408,Customer 408,São Paulo,SP,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-07-04,cancelled
4355,465,Customer 465,Rio de Janeiro,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-06-22,completed
4356,61,Customer 61,Brasília,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-10,completed
4357,146,Customer 146,Salvador,MG,9,SSD 1TB,Storage,4,700.0,2800.0,2026-06-15,completed
4358,38,Customer 38,Salvador,RJ,8,Webcam HD,Accessories,4,350.0,1400.0,2026-03-03,completed
4359,87,Customer 87,Rio de Janeiro,RS,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-02-01,completed
4360,424,Customer 424,Curitiba,SP,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-02-05,completed
4361,239,Customer 239,Niterói,BA,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-05-10,completed
4362,378,Customer 378,Porto Alegre,BA,9,SSD 1TB,Storage,3,700.0,2100.0,2026-03-12,completed
4363,30,Customer 30,Belo Horizonte,DF,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-03-18,completed
4364,26,Customer 26,Porto Alegre,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-06-25,completed
4365,210,Customer 210,Salvador,PR,8,Webcam HD,Accessories,3,350.0,1050.0,2026-01-07,completed
4366,346,Customer 346,Niterói,RJ,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-04-13,completed
4367,316,Customer 316,Porto Alegre,BA,10,USB Hub,Accessories,3,150.0,450.0,2026-07-20,completed
4368,45,Customer 45,Rio de Janeiro,BA,7,Headset Pro,Accessories,3,650.0,1950.0,2026-03-20,completed
4369,413,Customer 413,Niterói,MG,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-01-06,completed
4370,450,Customer 450,Niterói,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-01-16,completed
4371,341,Customer 341,Porto Alegre,MG,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-04-28,completed
4372,145,Customer 145,Brasília,BA,7,Headset Pro,Accessories,4,650.0,2600.0,2026-05-27,completed
4373,440,Customer 440,Belo Horizonte,PR,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-06-25,completed
4374,408,Customer 408,São Paulo,SP,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-02-16,completed
4375,343,Customer 343,Curitiba,DF,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-04-06,completed
4376,41,Customer 41,São Paulo,RS,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-01-03,completed
4377,379,Customer 379,Belo Horizonte,PR,2,Notebook Air,Computers,4,3800.0,15200.0,2026-01-06,cancelled
4378,400,Customer 400,Niterói,RS,8,Webcam HD,Accessories,3,350.0,1050.0,2026-06-15,completed
4379,235,Customer 235,Belo Horizonte,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-30,completed
4380,350,Customer 350,São Paulo,RS,8,Webcam HD,Accessories,1,350.0,350.0,2026-08-11,cancelled
4381,39,Customer 39,Niterói,PR,10,USB Hub,Accessories,4,150.0,600.0,2026-05-05,cancelled
4382,117,Customer 117,Rio de Janeiro,SP,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-04-24,cancelled
4383,343,Customer 343,Curitiba,DF,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-01-25,completed
4384,86,Customer 86,Porto Alegre,DF,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-08-22,cancelled
4385,491,Customer 491,Brasília,MG,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-03-28,cancelled
4386,267,Customer 267,Belo Horizonte,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-03-07,cancelled
4387,357,Customer 357,São Paulo,SP,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-05-05,completed
4388,307,Customer 307,Niterói,PR,9,SSD 1TB,Storage,4,700.0,2800.0,2026-07-10,completed
4389,151,Customer 151,Salvador,PR,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-03-14,completed
4390,430,Customer 430,Porto Alegre,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-08-03,cancelled
4391,153,Customer 153,Brasília,SP,10,USB Hub,Accessories,4,150.0,600.0,2026-03-06,completed
4392,62,Customer 62,Porto Alegre,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-02-10,completed
4393,249,Customer 249,Salvador,MG,10,USB Hub,Accessories,2,150.0,300.0,2026-03-26,completed
4394,116,Customer 116,Curitiba,RS,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-04-10,completed
4395,323,Customer 323,Curitiba,RJ,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-04-07,cancelled
4396,8,Customer 8,Porto Alegre,SP,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-06-02,completed
4397,420,Customer 420,Curitiba,RS,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-09,completed
4398,386,Customer 386,Rio de Janeiro,BA,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-08-06,completed
4399,386,Customer 386,Rio de Janeiro,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-05-19,completed
4400,364,Customer 364,Brasília,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-10,completed
4401,260,Customer 260,Curitiba,BA,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-02-27,completed
4402,395,Customer 395,Porto Alegre,BA,7,Headset Pro,Accessories,3,650.0,1950.0,2026-06-05,cancelled
4403,326,Customer 326,São Paulo,RJ,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-21,completed
4404,424,Customer 424,Curitiba,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-06-20,cancelled
4405,400,Customer 400,Niterói,RS,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-06-16,completed
4406,139,Customer 139,Niterói,BA,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-04-06,completed
4407,18,Customer 18,São Paulo,RJ,9,SSD 1TB,Storage,2,700.0,1400.0,2026-02-01,completed
4408,56,Customer 56,Rio de Janeiro,PR,10,USB Hub,Accessories,2,150.0,300.0,2026-08-05,completed
4409,354,Customer 354,Belo Horizonte,SP,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-14,cancelled
4410,360,Customer 360,Porto Alegre,BA,10,USB Hub,Accessories,2,150.0,300.0,2026-03-07,completed
4411,414,Customer 414,São Paulo,DF,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-22,completed
4412,95,Customer 95,Brasília,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-04-14,completed
4413,366,Customer 366,Curitiba,RS,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-04-14,completed
4414,222,Customer 222,Belo Horizonte,DF,8,Webcam HD,Accessories,2,350.0,700.0,2026-02-08,completed
4415,100,Customer 100,São Paulo,RS,10,USB Hub,Accessories,2,150.0,300.0,2026-07-18,completed
4416,451,Customer 451,Brasília,RJ,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-02-16,cancelled
4417,342,Customer 342,Niterói,RS,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-01-17,completed
4418,333,Customer 333,Niterói,PR,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-01-09,completed
4419,483,Customer 483,Niterói,PR,8,Webcam HD,Accessories,4,350.0,1400.0,2026-04-29,completed
4420,192,Customer 192,Porto Alegre,BA,10,USB Hub,Accessories,4,150.0,600.0,2026-07-27,completed
4421,304,Customer 304,Brasília,DF,8,Webcam HD,Accessories,2,350.0,700.0,2026-08-21,completed
4422,57,Customer 57,Curitiba,BA,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-24,cancelled
4423,119,Customer 119,São Paulo,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-12,cancelled
4424,336,Customer 336,Salvador,BA,7,Headset Pro,Accessories,1,650.0,650.0,2026-07-03,cancelled
4425,472,Customer 472,Salvador,MG,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-07,completed
4426,357,Customer 357,São Paulo,SP,8,Webcam HD,Accessories,1,350.0,350.0,2026-06-28,completed
4427,491,Customer 491,Brasília,MG,2,Notebook Air,Computers,4,3800.0,15200.0,2026-07-22,completed
4428,497,Customer 497,Rio de Janeiro,PR,7,Headset Pro,Accessories,1,650.0,650.0,2026-08-23,cancelled
4429,168,Customer 168,São Paulo,DF,7,Headset Pro,Accessories,1,650.0,650.0,2026-01-25,completed
4430,46,Customer 46,Brasília,RJ,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-07-10,completed
4431,141,Customer 141,Brasília,RS,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-01-19,completed
4432,389,Customer 389,Brasília,RJ,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-07-19,completed
4433,454,Customer 454,Rio de Janeiro,MG,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-02-04,completed
4434,144,Customer 144,Belo Horizonte,PR,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-31,cancelled
4435,252,Customer 252,Belo Horizonte,SP,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-07-08,completed
4437,105,Customer 105,Salvador,BA,10,USB Hub,Accessories,4,150.0,600.0,2026-04-15,completed
4438,186,Customer 186,Belo Horizonte,BA,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-18,completed
4439,258,Customer 258,Rio de Janeiro,MG,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-01-08,cancelled
4440,16,Customer 16,Salvador,RJ,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-02-03,completed
4441,387,Customer 387,Rio de Janeiro,RJ,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-02-08,completed
4442,142,Customer 142,São Paulo,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-08-06,completed
4443,39,Customer 39,Niterói,PR,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-04-30,completed
4444,69,Customer 69,Rio de Janeiro,RS,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-05-26,completed
4445,292,Customer 292,Niterói,PR,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-29,completed
4446,202,Customer 202,Brasília,RS,9,SSD 1TB,Storage,2,700.0,1400.0,2026-03-23,completed
4447,264,Customer 264,Brasília,DF,10,USB Hub,Accessories,2,150.0,300.0,2026-06-29,completed
4448,387,Customer 387,Rio de Janeiro,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-05-15,completed
4449,168,Customer 168,São Paulo,DF,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-07-31,completed
4450,198,Customer 198,Rio de Janeiro,RS,10,USB Hub,Accessories,4,150.0,600.0,2026-02-04,cancelled
4451,209,Customer 209,Niterói,PR,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-01-06,cancelled
4452,85,Customer 85,Porto Alegre,MG,8,Webcam HD,Accessories,3,350.0,1050.0,2026-04-03,completed
4453,352,Customer 352,Rio de Janeiro,BA,7,Headset Pro,Accessories,4,650.0,2600.0,2026-07-13,completed
4454,282,Customer 282,Belo Horizonte,RS,7,Headset Pro,Accessories,2,650.0,1300.0,2026-04-20,completed
4455,320,Customer 320,Salvador,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-02-09,completed
4456,239,Customer 239,Niterói,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-07-05,completed
4457,149,Customer 149,Salvador,DF,2,Notebook Air,Computers,4,3800.0,15200.0,2026-04-01,completed
4458,415,Customer 415,Rio de Janeiro,RS,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-05-02,completed
4459,226,Customer 226,Niterói,RJ,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-08-15,completed
4460,171,Customer 171,Rio de Janeiro,DF,9,SSD 1TB,Storage,4,700.0,2800.0,2026-07-21,completed
4461,135,Customer 135,Salvador,SP,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-03-30,completed
4462,338,Customer 338,Niterói,SP,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-06-06,completed
4463,100,Customer 100,São Paulo,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-02-13,completed
4464,262,Customer 262,São Paulo,PR,9,SSD 1TB,Storage,4,700.0,2800.0,2026-03-15,completed
4465,266,Customer 266,Curitiba,BA,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-08-03,completed
4466,500,Customer 500,Belo Horizonte,PR,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-07-14,cancelled
4467,104,Customer 104,Rio de Janeiro,RJ,10,USB Hub,Accessories,2,150.0,300.0,2026-07-07,completed
4468,364,Customer 364,Brasília,BA,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-01-29,completed
4469,40,Customer 40,Porto Alegre,RJ,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-05-24,cancelled
4470,44,Customer 44,Niterói,SP,7,Headset Pro,Accessories,4,650.0,2600.0,2026-06-05,completed
4471,48,Customer 48,Brasília,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-08-24,completed
4472,426,Customer 426,São Paulo,DF,9,SSD 1TB,Storage,3,700.0,2100.0,2026-07-21,completed
4473,360,Customer 360,Porto Alegre,BA,2,Notebook Air,Computers,2,3800.0,7600.0,2026-04-22,completed
4475,122,Customer 122,Porto Alegre,PR,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-11,completed
4476,27,Customer 27,Belo Horizonte,DF,7,Headset Pro,Accessories,2,650.0,1300.0,2026-06-29,cancelled
4477,238,Customer 238,Belo Horizonte,MG,8,Webcam HD,Accessories,1,350.0,350.0,2026-06-15,completed
4478,429,Customer 429,Rio de Janeiro,MG,9,SSD 1TB,Storage,1,700.0,700.0,2026-04-30,completed
4479,283,Customer 283,Porto Alegre,RJ,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-19,cancelled
4480,455,Customer 455,Curitiba,BA,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-08-03,cancelled
